"genes","logFC","logCPM","PValue","FDR"
"CENPI",4.32870831993157,1.79956884007703,2.3469976033905e-11,1.02128575324235e-09
"HMGCS1",-1.9027582250704,7.7360644769245,2.44124642871464e-11,1.05887095098377e-09
"MIR663AHG",1.78608155332722,4.43675913046659,2.49262638554063e-11,1.07768020514403e-09
"RPA3",1.35667291570036,6.23559851627943,2.60245496126235e-11,1.12155799388248e-09
"DDIAS",4.42772326836397,2.02553732681673,3.08759610098905e-11,1.32638393526833e-09
"AGMO",-1.88062813081197,3.19080357959066,3.12238269249047e-11,1.33705597717283e-09
"TUBA4A",1.88926499159817,6.97378000150774,3.19935862293726e-11,1.36566908076236e-09
"SNTB1",-2.13449719143925,4.58197727371123,3.30500048297611e-11,1.40629862323091e-09
"MIS18A",2.86193525420824,2.66868336987831,3.56675060544847e-11,1.5128873388284e-09
"SYBU",-1.50833212370678,4.85393294634648,3.78584924375171e-11,1.60077135004671e-09
"KLC4",-1.34487784491701,4.76619153145905,3.80777194388383e-11,1.60499377923078e-09
"ACSM2B",-2.07291230995425,4.70605307021102,3.87085754239734e-11,1.62648595359608e-09
"F10",-1.73017459562317,3.44661189214186,4.18929383573287e-11,1.75480513754717e-09
"CHN2",-2.43106600342296,3.9674530517649,4.34591889539106e-11,1.81475855488907e-09
"TUBG1",1.51229562076653,6.10352885249342,4.3961216371892e-11,1.8300387471717e-09
"DEPDC1",3.24413057238016,3.08774918677181,4.62572090124025e-11,1.91967417401471e-09
"E2F8",4.29151331070549,2.63414201682499,4.8473495827089e-11,2.00546038428012e-09
"TMPO",1.90587724355973,5.02113526523052,5.35425212238952e-11,2.2083826391917e-09
"NHSL1",-2.09392756559961,2.57046019082489,5.66189882851244e-11,2.32813124306356e-09
"RAD51AP1",4.07371059747565,1.63386793747395,5.85886621823731e-11,2.40177790153716e-09
"TFPI2",3.11221356877368,5.18297508161921,7.10078921783134e-11,2.90204291255198e-09
"TUBB4B",1.74720790954147,7.97848567732084,7.5205686077649e-11,3.06428986363657e-09
"PLGLB2",-2.31253360936282,4.09929048623345,8.3610952229195e-11,3.39647390837993e-09
"UGT1A9",-1.9773931157025,8.0035433042255,8.40056080869419e-11,3.40222712752115e-09
"CFHR3",-2.56125920411456,1.614697055125,8.46494239037548e-11,3.41800646789756e-09
"TMT1A",-1.17230917432446,7.78044573396091,8.55417898672823e-11,3.4436973250164e-09
"INKA2",1.8771928379427,4.41222045835104,8.76343096175226e-11,3.51740575258868e-09
"RIBC2",4.33966406285453,2.14042139814104,9.36251878321706e-11,3.74667939164097e-09
"PFKP",3.18787355530557,3.51183148078421,9.5474141046923e-11,3.80933323595527e-09
"SELENOP",-1.39909410180301,10.5947571237682,1.01307810022213e-10,4.03013258449311e-09
"FBXO5",2.80798273853147,3.23719724917748,1.05758120533257e-10,4.19476014362883e-09
"WDR62",3.88905904987836,2.30135325323697,1.09165931237739e-10,4.31719150418424e-09
"MAB21L4",-4.05018587110481,0.306861290725475,1.10085699242703e-10,4.34079856896594e-09
"NCAPD3",1.44985956143255,3.76681023575643,1.11372981832755e-10,4.37871670679307e-09
"DCAF11",-1.21433377822881,5.93368725592273,1.26164566785655e-10,4.94579814868782e-09
"MZT1",1.75266914315195,3.93073172704714,1.29802774435254e-10,5.07362821237333e-09
"BLM",5.34388490945565,1.21306430727871,1.32721492796782e-10,5.16890389899936e-09
"CKLF",1.93471096410469,5.15435059009261,1.33009129038657e-10,5.16890389899936e-09
"TM4SF5",-1.39439479221563,5.06378181632265,1.34939501984386e-10,5.22880848323357e-09
"EME1",5.17774674338323,1.5767091434786,1.38884161446484e-10,5.36619665175124e-09
"ABCC6P1",-1.37671589722424,3.74990781804238,1.39625280965081e-10,5.37937400531941e-09
"CYP4F12",-1.7700196587762,4.40984607629192,1.43955266571209e-10,5.53035004090421e-09
"GPR87",1.88797021569956,4.77319708344542,1.55009505467734e-10,5.93805644022549e-09
"SLC39A5",-5.34522103176058,0.314545481738034,1.57458976092721e-10,6.01475395608729e-09
"CHTF18",3.32596641818245,2.80962297343456,1.69342767072834e-10,6.45037633445137e-09
"ENSG00000260912",2.52344956308497,1.97704733280454,1.75664452858256e-10,6.67227184500596e-09
"SLC25A33",-1.91823218959948,5.53403383494483,1.80787733240347e-10,6.84752636943578e-09
"HPRT1",1.39797217565166,4.73968441909069,1.83305679646066e-10,6.92339373180056e-09
"MCM3",1.86944239978309,5.03468917076865,1.88163453546474e-10,7.08696301508652e-09
"CDC7",2.91456275876977,2.48075037579196,2.04578443351713e-10,7.68369203717077e-09
"FDXR",1.67653316650688,6.74647127024081,2.08060802702826e-10,7.7927174182234e-09
"ALDH1L1",-1.3451717042416,7.05846439714871,2.20108357906796e-10,8.22104716781885e-09
"SLC2A14",-3.85864806968341,0.492152121292885,2.22367349796112e-10,8.28241380985739e-09
"WDHD1",2.71613222350844,2.32456874582082,2.24478889993345e-10,8.33796451616166e-09
"CENPL",2.50919636586628,2.44945760539674,2.29999595038651e-10,8.51948913192754e-09
"PCYT2",-1.18633059479171,6.90289596504273,2.43517887585403e-10,8.99544372657508e-09
"NOP56",1.36810422776157,6.2135442191304,2.59042112789632e-10,9.5426856125189e-09
"MCM7",2.41262695913992,6.081676040503,2.68498261709281e-10,9.86400990968031e-09
"DUT",1.35505140482571,6.71469740711786,2.74080983526759e-10,1.00416700395117e-08
"CDCA7L",1.9371071766264,3.76768029126562,2.84725705293714e-10,1.04033201994002e-08
"ALDH4A1",-1.33347540055472,6.99382428721302,2.87165675762279e-10,1.04640370631426e-08
"GPD1",-2.40625359589913,4.40524978679522,2.95289473094277e-10,1.07309790681774e-08
"VWCE",2.47585551742602,4.07543339620074,3.0065193697475e-10,1.08964041632412e-08
"MYBL1",2.8010893680273,2.88970999818104,3.10518809523973e-10,1.1223752453923e-08
"GTSE1",4.16029895624493,2.56868802522013,3.23701455940986e-10,1.16688733956635e-08
"TPST2",-1.23839430839469,5.60883050001739,3.28117883229486e-10,1.17964520264804e-08
"TBC1D22A",-1.35602169336459,4.06100647638459,3.3244724299487e-10,1.19202283448241e-08
"SFN",4.12177457119818,5.69075987853919,3.35496478154538e-10,1.19975682054945e-08
"XRCC2",2.85101410102983,1.79568847965187,3.37839671481541e-10,1.20493162406918e-08
"CENPN",2.0316346778883,4.16402281689314,3.46552959021087e-10,1.23273838280358e-08
"VRK1",1.99449757964736,3.07965682817846,3.70165740644989e-10,1.31325819227243e-08
"CHAF1B",3.30718259062309,2.16805338846676,3.85748266038874e-10,1.36493978556808e-08
"UGDH",-1.07567093104301,7.76327043129362,3.89205560009537e-10,1.3735585196557e-08
"EPB41",-1.42430050584179,3.79366542806095,3.93687542323398e-10,1.38573892515194e-08
"GATA4",-1.24758544195536,4.1662657588677,3.96909193351643e-10,1.39312846530676e-08
"NBEAP1",3.66137759162592,3.87186029915062,3.97859088708758e-10,1.39312846530676e-08
"TMEM37",-1.27646335563631,7.20197938806502,4.20575145856372e-10,1.46884504186618e-08
"ANXA9",-1.90892877660616,3.22300318233372,4.68979487727475e-10,1.63365238134291e-08
"MSMO1",-1.49963438440219,8.81279911294023,4.88468740292497e-10,1.69714487906277e-08
"CRLS1",-1.10545710387619,6.04889151740808,4.92637359334017e-10,1.70721699319722e-08
"NASP",1.2966431242459,4.68032452587381,5.17580316646234e-10,1.78904497111189e-08
"ST6GALNAC6",-1.16654635438805,4.98345938343645,5.36966309252961e-10,1.85129461390136e-08
"GMNN",1.34523698725476,5.10230258554983,5.45413641810763e-10,1.87560916311701e-08
"A2M",-1.34528717534591,9.08534378598613,6.20841210559087e-10,2.1295487033616e-08
"LDLRAD4",-1.664132453553,3.13489056794788,6.35030603258129e-10,2.17267722427705e-08
"TMEM156",4.76186649575716,3.53254794586091,6.55861321823816e-10,2.23825160742209e-08
"TP53I3",1.44234350755365,6.33238651270617,6.60484178898142e-10,2.24481293444019e-08
"CKAP2",2.42509374079501,4.06731369544794,6.61122952579439e-10,2.24481293444019e-08
"DOCK4",-1.46139457221625,3.82524999575934,6.63151620769674e-10,2.24602939366978e-08
"KIF15",4.07028229107028,0.973137959866765,6.77729443055272e-10,2.28963570133698e-08
"GRB10",-1.04162519593538,5.317394010045,7.00054665567501e-10,2.35913158727334e-08
"RGS16",4.97333339629074,1.30639940713416,7.05101943151138e-10,2.37020018190255e-08
"LINC03032",4.45681312167553,1.20056209900166,7.06870602520574e-10,2.37021998042186e-08
"ACACA",-1.366943393189,4.76190659314366,7.2672023822647e-10,2.43071649830674e-08
"HPR",-2.11101517318696,4.85046083792861,7.3005198087982e-10,2.43175521582746e-08
"ATP1B3",1.18573079471431,5.38914747053683,7.30647856012416e-10,2.43175521582746e-08
"POC1A",2.38801138099014,2.67699692528779,7.32959012184173e-10,2.43342392045145e-08
"ARG1",-3.33064147565803,0.644824135402615,7.39308159915092e-10,2.44594635322584e-08
"DSN1",2.3170973119732,3.61579019856346,7.4036900621963e-10,2.44594635322584e-08
"ABLIM2",-1.31726626084835,4.69062318079433,7.50176374770578e-10,2.47227243508951e-08
"GSTA1",-2.04647062484247,10.9532806499462,7.70315619867964e-10,2.52667413705283e-08
"C1orf115",-1.23506815648936,4.65818821477036,7.71874619435267e-10,2.52667413705283e-08
"DEPDC1B",3.55230082917399,2.23354574490427,7.72321188702003e-10,2.52667413705283e-08
"PTPRM",-1.31709527365693,5.86128093684817,7.8811473392947e-10,2.57012277835286e-08
"CCL20",2.40260046818372,5.42447636900302,7.89424890271999e-10,2.57012277835286e-08
"ARVCF",3.20837370302778,3.12527838698434,8.08882310580612e-10,2.62634047528498e-08
"ADCK1",-1.50076034517877,3.12027785042685,8.10598912124993e-10,2.62634047528498e-08
"MSH2",2.13021575557168,3.34981489113377,8.50416650862355e-10,2.74872651141712e-08
"ACMSD",-1.86888628201675,4.89898796813843,8.60353327560022e-10,2.77417526195973e-08
"ACSM3",-1.81084639840492,5.08569018059643,8.80293183155567e-10,2.83167993796884e-08
"RGN",-1.9309981262878,3.00904741798006,9.18578584721771e-10,2.94778225541025e-08
"PLPP3",-1.39591023769805,5.67404625906025,9.22636947758328e-10,2.95375628560916e-08
"IKBIP",1.69255013922695,5.44188558832683,9.24878853895876e-10,2.95390049156388e-08
"COL18A1",-1.74488970752883,6.61084653059857,9.34438486401382e-10,2.97736016306943e-08
"DGAT1",-1.17708270886693,6.06552654636921,9.60739949047804e-10,3.05392656144132e-08
"ADGRD1",-1.21701280675765,3.94381173925294,9.63324812000056e-10,3.05492109013037e-08
"PRIM1",1.98280118998549,3.05125809769188,1.01569037386668e-09,3.21340535694386e-08
"C19orf12",-1.31113084943796,4.7026184982211,1.041685101869e-09,3.28791030040624e-08
"CES2",-1.16125502884784,8.64575515154745,1.05418626422298e-09,3.31957576317149e-08
"GULP1",-1.40534401283941,4.18411496782126,1.06139960947912e-09,3.33448110959257e-08
"ENSG00000289474",2.99449190196583,2.40278497286874,1.09287134642945e-09,3.42534921307468e-08
"CKS1B",1.75601418623903,5.6052716767724,1.10493910476348e-09,3.45511888433714e-08
"NEMP1",2.56767430134057,3.07327923848486,1.12673771760102e-09,3.5151079700379e-08
"POLE3",1.50914176905222,4.89476785079001,1.14234408709181e-09,3.55554597107326e-08
"APPL2",-1.23629914758054,4.4722209475456,1.1962519209084e-09,3.71473517980007e-08
"SLC38A4",-2.56467658723005,2.84506261053985,1.20207250375084e-09,3.72420895977739e-08
"SEPHS2",-1.35549443814085,7.77736863170834,1.21347889939353e-09,3.75090512212539e-08
"AGFG2",-1.52471867242422,5.62429807366565,1.35102052032167e-09,4.16647291656999e-08
"TIMELESS",2.52806965259694,3.70136965509225,1.44316076754786e-09,4.44044386280288e-08
"SORD",-1.01269769575604,5.52599489653105,1.45883084476401e-09,4.47841085358376e-08
"PKIA",2.12885691319463,3.889821609946,1.46797744672953e-09,4.49622431633832e-08
"STARD10",-1.43917586036144,6.76608143342172,1.58260817835606e-09,4.83630671958535e-08
"MCTP1",-1.25103385393692,4.22514756365115,1.5937312617013e-09,4.85925409179947e-08
"GLA",1.31860909834069,5.01604959715883,1.61717592597663e-09,4.91958088250719e-08
"C8A",-2.30928781740807,1.79710736533279,1.68715679127263e-09,5.12045884855724e-08
"CCDC15",3.58803529001321,1.0387553314799,1.69082532259364e-09,5.12045884855724e-08
"HAUS5",2.27590090235701,2.72435361033733,1.85586725317675e-09,5.60763844634037e-08
"GLUD1",-1.04114713486099,6.6149280710653,1.95937869781239e-09,5.90713138358418e-08
"DEK",1.46549287285521,5.81007828736038,2.06751400934422e-09,6.21919314757099e-08
"OAS3",3.05962815985515,3.1633658187746,2.12324655212073e-09,6.37258329013735e-08
"C4orf46",2.3180246968936,2.869965576494,2.13978078559555e-09,6.40790477575005e-08
"CLCN5",-1.95560226610152,2.00337985840649,2.19174006236318e-09,6.54891930634117e-08
"UHRF1",3.72708914100291,2.41463523732272,2.23149081987229e-09,6.65291032461261e-08
"POLR2D",1.16343795054165,4.25180677419505,2.26823234165054e-09,6.74748939509584e-08
"AGPAT5",1.27039377318183,4.23251778374592,2.29544546642342e-09,6.81336859636409e-08
"HGD",-1.36896890229693,7.03280771060427,2.31427076370385e-09,6.85411557021189e-08
"CREB3L3",-1.89234762491067,5.27952872030145,2.33158759205817e-09,6.89022566215697e-08
"APOBEC3B",4.18902268275856,3.7967676836388,2.51865843886482e-09,7.42672837038957e-08
"PPM1D",1.51106155592976,3.97464663684394,2.56063560193287e-09,7.53398387387075e-08
"IL1RL1",1.46352146994631,4.40205063238821,2.57813890606522e-09,7.56892046527356e-08
"DLGAP5",3.48276578383729,2.69478643919445,2.62737952296058e-09,7.69667648490805e-08
"MCM4",2.279003865042,5.24587046781641,2.72445505042168e-09,7.95915193083962e-08
"GADD45B",-1.32173330488408,8.17178016408455,2.72881826574228e-09,7.95915193083962e-08
"AZGP1P1",-3.26522294251188,1.48760859357086,2.76675702416925e-09,8.05234089761466e-08
"PSIP1",1.39237163016671,4.66479583320488,2.8301249884546e-09,8.21897637035864e-08
"CGNL1",-1.69036988218031,3.31300456232361,2.95150759839363e-09,8.55301102758635e-08
"CCP110",2.49410488459771,2.7959591623138,3.13697888406718e-09,9.07092861831555e-08
"TTC38",-1.14437577261488,5.52553678735256,3.21581921404089e-09,9.27894960343216e-08
"EFNA1",-1.54823954859554,6.73782003201964,3.27752036952631e-09,9.43673209607084e-08
"SLC47A1",-1.06358348644113,4.59738302204134,3.36362373211277e-09,9.66394972264707e-08
"KRT17",3.42277202600798,1.71632517479274,3.39627625549795e-09,9.73695746938709e-08
"GBA3",-2.42943753565605,4.34330811608242,3.61588734271256e-09,1.03445151510879e-07
"ACY3",-1.61170866971393,3.78140126863775,3.65031325171762e-09,1.04208305695531e-07
"BTG3",1.96403034754626,4.88561080277639,3.66525103136909e-09,1.04413062219892e-07
"CDCP1",3.14621910082416,2.03816078891001,3.75045975438173e-09,1.06438252550334e-07
"BDH1",-3.62411046299636,0.808074255558733,3.75217400779849e-09,1.06438252550334e-07
"PLA2G1B",-2.83212158063278,1.53082170884128,3.76374113821295e-09,1.06541607040866e-07
"LUCAT1",2.08403480698971,1.72109537205974,3.78010618241298e-09,1.06780058253624e-07
"CHEK1",2.0142087598094,2.99936777723098,3.82166963800627e-09,1.07727819607196e-07
"TMSB15B",2.2056550259067,1.70763332203944,4.01310743837414e-09,1.12887536854349e-07
"KLKB1",-1.75559138692908,2.43530839024147,4.12557095902291e-09,1.15808824874785e-07
"CDCA3",3.03257446024402,2.77283762579277,4.22389687695379e-09,1.18321911265668e-07
"GAS2",-1.50026533988884,3.51304899471372,4.24819962792284e-09,1.18755285232953e-07
"SMLR1",-1.25234337176404,3.92760618245348,4.26068920991554e-09,1.18857317669138e-07
"NEURL1B",2.46736876305484,3.83061135467345,4.3600224815343e-09,1.2137652647352e-07
"FKBP5",-1.13200143698874,9.41699369996768,4.58101348396844e-09,1.27265097738512e-07
"MMP14",1.22095066727755,6.98150039510656,4.67236480733996e-09,1.29535293194831e-07
"DENND10",-1.00415953245287,5.61689062632683,5.02196858648863e-09,1.38941130892852e-07
"ST6GAL1",-2.58093894321961,4.42235368612899,5.12678377712266e-09,1.41549763176984e-07
"C5orf34",3.48229829062764,0.983356854942772,5.35042436408768e-09,1.4742173360558e-07
"HAGH",-1.18137946457101,5.42537175864951,5.38763859372996e-09,1.4814353482882e-07
"HMGCS2",-3.15711876866355,6.41366095050022,5.49343347379686e-09,1.50744298956475e-07
"TMOD1",-1.27370651058411,3.26056055094388,6.05127198505974e-09,1.65713651957461e-07
"CAPN5",-1.4312931312623,3.09278756574401,6.34791257842935e-09,1.73240978404207e-07
"HMMR",2.7276029306591,3.56382279288913,6.35191152411675e-09,1.73240978404207e-07
"F5",-1.26935928823492,5.0661424728948,6.47794674344511e-09,1.76320793344864e-07
"MAGOHB",1.40180226915715,3.39244148367484,6.5821191135108e-09,1.78592923683118e-07
"SAC3D1",1.93788790223629,5.14433104534799,6.58798826021319e-09,1.78592923683118e-07
"RASSF4",-1.20598488585394,6.05987221804814,6.6885479670451e-09,1.80954156871003e-07
"POLD1",1.7220416019067,3.73173906205462,7.04017891651869e-09,1.90084830746005e-07
"PITPNM2",-1.29762099607373,3.7530269326,7.24614079542082e-09,1.95253725721901e-07
"NR2F6",-1.04615297687345,6.51839334314089,7.5757931833037e-09,2.03468903456006e-07
"CABLES1",-1.57658550994153,2.83676129641072,7.58128221266244e-09,2.03468903456006e-07
"POLH",1.72999429618805,4.43117516470622,7.89423407443445e-09,2.11445958894115e-07
"ITGA1",-1.15740124224022,4.7793639628934,8.16746074503786e-09,2.18329378087036e-07
"ZNF367",1.85815457726956,3.01988153373471,8.24460043147738e-09,2.19670114106964e-07
"PTPRG-AS1",3.46063965143886,1.79474284252404,8.25029061609525e-09,2.19670114106964e-07
"ETV7",3.14420718523657,1.70944736930097,8.29846141366607e-09,2.20516031952873e-07
"MYO1B",-1.2711685389428,5.52848272389968,9.30427923069388e-09,2.46756091786804e-07
"IGFBP3",1.22073093388284,4.6602673777336,9.38488385986894e-09,2.48104358148401e-07
"GIPC2",-1.70534066870054,2.56262969410419,9.39202129239446e-09,2.48104358148401e-07
"RIN1",2.7533530642598,4.59880824096875,9.72994444862859e-09,2.56527123639726e-07
"NIPSNAP1",-1.15187714290748,6.49632946616328,9.80031973680879e-09,2.57876906421e-07
"PTGR1",-1.04715527850687,10.0460516179939,9.84309738218789e-09,2.5808945434155e-07
"CEBPB",-1.13565558761495,8.52668314598373,9.84678641062137e-09,2.5808945434155e-07
"RXRA",-1.00790462319165,5.6367418732842,9.91564577485299e-09,2.59388663596641e-07
"ZIC2",1.42054479972444,3.37369888918183,1.00451057523357e-08,2.62265032904671e-07
"POLA2",3.09322269026668,3.24411302811161,1.01396246473555e-08,2.64219753892135e-07
"CENPA",3.05202928899365,2.16430045254171,1.03750584815415e-08,2.69831791765583e-07
"NKD2",1.96118826680295,2.38838415326678,1.04321020410119e-08,2.70791590817465e-07
"DHRSX",-1.28341045658236,4.06642570539967,1.04942899451243e-08,2.71880968404896e-07
"LINC02817",-1.69925146819817,3.8637480642037,1.17891399603871e-08,3.04839953668011e-07
"ACAA1",-1.22318580694858,7.27691557362877,1.18408386019718e-08,3.05589089908085e-07
"KNTC1",3.01710899845496,2.51638203066399,1.19019358794654e-08,3.06577451791747e-07
"ZDHHC14",-1.40071821057521,2.91987436174483,1.19764147260286e-08,3.07906065786196e-07
"PGLYRP2",-2.49312458840621,3.71825994810243,1.20308322702538e-08,3.08714829591283e-07
"HORMAD2-AS1",-2.00941979477586,2.47998368347392,1.26393962652445e-08,3.2371299463329e-07
"GLTPD2",-1.57440691539054,3.94708266617908,1.27103427149047e-08,3.24911156168457e-07
"MARCHF2",-1.26468834063296,4.29084529027073,1.28931684122334e-08,3.28959283625978e-07
"SCARA3",3.06446607736505,3.19242996354073,1.2918895376463e-08,3.28991415211973e-07
