"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CD55",323.330655461391,0.397638078520655,0.198938314395358,0.0196712587008689,0.123262077664524
"SPNS1",182.02851741731,0.370075596197519,0.180835633852918,0.019691404705493,0.123333156606465
"TUBB",2581.19266652682,0.532679770570599,0.305991187466767,0.0197014798795644,0.123341123589176
"ARL15",28.7394033111922,-0.70311005748361,0.576481580280435,0.019712708066656,0.123356298669905
"MRRF",252.853963762028,0.45856213822834,0.244057899866886,0.0197245880199486,0.123375536940848
"LIPG",54.782863776394,-0.598917899895179,0.38855622177807,0.01974385597791,0.123440948731145
"MFSD9",38.6971494229346,-0.574938568394908,0.35517266029583,0.0197998393579081,0.1237357489936
"PAQR4",230.597722571658,0.612230299464126,0.405671252957412,0.0198118423241075,0.123755560768199
"GRIP1",14.6105301884634,0.710024959430855,0.625834454141553,0.0198639606894271,0.124002888334486
"PRMT3",86.2849019365945,0.440912674356412,0.231240410420899,0.0198868382048099,0.124002888334486
"SUPT7L",232.889267103384,0.389542025388503,0.194273850672791,0.0198845313241272,0.124002888334486
"TUSC2",241.345872047787,-0.468841590622327,0.253413982527767,0.0198839770834645,0.124002888334486
"PLA2G15",68.5366806831332,-0.545818172128443,0.324359554712126,0.0198996431304067,0.124027535542762
"EFHC1",30.4056028644162,0.577476316117751,0.352442096248076,0.0199154727133373,0.124071004084735
"RHBDD2",264.962647801322,-0.345373794876832,0.166657205784766,0.0199617735913037,0.124248960367728
"TLE6",15.0926840080697,0.711444888459405,0.625743276478489,0.0199558497576712,0.124248960367728
"XAGE1A",841.979623034537,0.433842556400826,0.225371157834017,0.0199782064533959,0.124296026029543
"ENSG00000261012",29.0645530547732,-0.710775784604263,0.644623640462434,0.0200263226153592,0.124436450735496
"INHBC",6.96124567185849,-0.544723920698599,0.988521573424423,0.0200207383559059,0.124436450735496
"SLMAP",122.944614074461,-0.404616599331234,0.205842030233135,0.0200274210554953,0.124436450735496
"ENSG00000291136",104.644486330391,0.447210895758657,0.235445649678771,0.0200398071396083,0.12445821712458
"AMZ2",420.919675652234,0.303523208710292,0.142147119962342,0.0201008997547444,0.124782324529785
"COX5B",6765.89253876453,0.525830207000965,0.305169567828186,0.0201593800301674,0.125089935165047
"SELENON",251.963682065952,-0.453692854423568,0.242884407219654,0.0201796211338424,0.125160102570281
"QTRT1",199.988886893177,0.37500485106528,0.18575778714296,0.0202637014374685,0.125625982672731
"BDNF",10.5233931908359,0.739259980080528,1.00319782404192,0.0203144049268827,0.125884620712319
"NFKBIE",114.320230926545,0.613581105575298,0.411699017740716,0.0203602773015443,0.126100492284363
"UBE2R2",327.08095859148,-0.322305716465117,0.153278853111431,0.0203672410277292,0.126100492284363
"U2AF1L4",30.2309802168829,0.585437878904553,0.372785718298639,0.020406112829516,0.12628535638443
"LAMP1",1363.10084501901,-0.330647332993312,0.158647757003437,0.0204290776412667,0.126371658645381
"PHKB",243.879235363884,-0.320814032967743,0.153820751293843,0.0204726809265812,0.12658549534966
"FOXO4",24.4475672855523,-0.630950165399214,0.429294231794756,0.0204834853133054,0.126596432609052
"ADAT2",30.3512568389254,0.60852805540318,0.409160721720274,0.0205235933297538,0.12678838895202
"CRYAB",174.212049140401,0.684611477576163,0.550905441597225,0.0205377126172511,0.126819696553682
"ENSG00000290326",53.50906720749,0.696556818053699,0.601600717369671,0.0206112162966433,0.127217511688224
"LINC01638",5.29388787918291,0.26597698957045,0.499264710888875,0.0206261771398247,0.127233116828447
"USP37",23.9840370820443,0.67134298428088,0.504031428792689,0.0206319064616538,0.127233116828447
"OSBP",216.288101191134,-0.342040495056608,0.165713843654273,0.0206479079211657,0.12727577557565
"CCR5AS",15.2862893056512,0.397770052281516,0.689864600953228,0.0207044513960909,0.127568191957181
"ENSG00000225111",25.827604333517,0.620955152821151,0.415093881073053,0.0207211808001499,0.127615149094901
"ARHGAP20",29.008158234159,0.578355408885345,0.364993546365555,0.0207591041203301,0.127792534195934
"RAD51AP1",16.9085259839348,0.810180112140707,1.02843225819707,0.0207685222408409,0.127794363248319
"ZC3H13",108.819518353004,-0.436344446567891,0.231789058737321,0.0208076131726004,0.127978695417605
"CELSR2",45.203124008644,-0.559943752588735,0.347193810025898,0.0208519593868948,0.12819517462474
"NOA1",142.69202114113,0.373758645580471,0.186199973878148,0.0209407914068068,0.12862842104374
"TPRKB",157.758749619854,0.418017683745186,0.21545137638516,0.0209393838000188,0.12862842104374
"ADGRG2",58.3381254376491,-0.605078021787799,0.403784847450603,0.0209556505486402,0.128663286519281
"CNPY2-AS1",71.3660379870899,0.58566901592876,0.376326056560067,0.0209951598146689,0.128792987812314
"CRACDL",12.2072306657737,0.788801780893765,0.934083570340041,0.0209932884661254,0.128792987812314
"ACOT9",173.687072265385,0.402399414629859,0.206261217483875,0.0210103591107716,0.12882982122583
"PDPN",8.41460845749627,0.685453090974111,1.13617971266804,0.021040192411449,0.128899928236472
"SSR4",2106.0814391887,-0.409953360934228,0.215623081092862,0.0210357436996962,0.128899928236472
"MEIS1",14.7217881927395,-0.693489464547183,0.566750180143774,0.0211330107703321,0.129355915393945
"NPC1",209.505952738996,0.444603195293813,0.238153590763844,0.021133087598083,0.129355915393945
"TRIM4",236.390716654253,-0.346756609525591,0.169927020262609,0.0211651233568758,0.129495433778684
"HES1",486.901866155659,-0.371533656842,0.185941197796045,0.0211810065994889,0.129536046907656
"ATAD3B",75.8554277082173,0.522703439732593,0.308792359455882,0.0212275667593008,0.12976415264597
"SASH1",44.8994107039969,-0.529141366762044,0.316083376084283,0.0212395776543611,0.129780951816509
"BIN1",510.714638748306,-0.325541320228252,0.157174080462879,0.0212669963751608,0.129835992567797
"POLR3K",198.41568262399,0.473426929118159,0.261504341007543,0.021267118902512,0.129835992567797
"CD59",4604.60641908657,-0.341953640159836,0.166935001096009,0.0212789457726512,0.129851615514205
"KCTD20",99.1657165828336,-0.447026507493078,0.24230106056896,0.021323001587068,0.130063811596173
"LIMA1",21.1491063826325,-0.689068831574076,0.569358385500223,0.021335848965712,0.130085543889726
"HPCAL1",652.387497020439,-0.457728928426005,0.250107115528794,0.0213512525897811,0.130122836031067
"TMOD3",128.500142471753,-0.422830894345877,0.223003685069593,0.0213663072353221,0.130157969858304
"GEMIN8P4",14.6822334723118,-0.683552605938802,0.552228887734899,0.0213849404882213,0.130158297645729
"RAB8A",225.780907807596,-0.38076892160864,0.192458104906196,0.0213785413704683,0.130158297645729
"NDUFB5",1719.12660333382,0.400119769853552,0.207952032467625,0.0214140312339628,0.130278763186736
"SHLD2",149.625808620143,-0.42910452323994,0.227132876653763,0.0214351267928147,0.130293952925869
"SYTL1",111.221118549125,0.683428902836454,0.582379321169386,0.0214274733366184,0.130293952925869
"CAVIN2",60.9090562856931,0.654777264081347,0.497479129504434,0.0214716417106171,0.130459311364899
"CROT",119.66570097939,-0.418819484290148,0.219191150602699,0.0215132809311811,0.130655647649232
"RPP40",68.6199926856538,0.526188921054561,0.315232125167956,0.0215266313070611,0.13068008286102
"PLEKHA7",48.3008687368139,-0.515122111637385,0.304150268164132,0.0215735907833513,0.130908436754238
"ADGRL1",63.1818502652074,-0.465510897421901,0.256342838039168,0.0215956129589868,0.130985339033924
"PTN",144.174241843816,-0.4503067362885,0.243824854689784,0.0216869287466509,0.131482284149427
"CSRP1",508.996633529821,0.339370132902486,0.165486337233402,0.0217109467024055,0.131514083116041
"SHISA5",912.378538292531,-0.383878502023565,0.194481353886659,0.0217068018149418,0.131514083116041
"ADI1",1818.00548674482,-0.33763572693286,0.165083064033667,0.0217647464605005,0.131783000284387
"NBAS",57.9234617374298,-0.544048673240508,0.33504950823488,0.0218208074636548,0.132065370787588
"TJP3",21.3907585456338,-0.700858282212256,0.67038847192155,0.0218323275238705,0.132078040128217
"OLFML3",164.435748575686,0.630147996217317,0.946837695000534,0.0218637315891846,0.132173983978734
"SGMS2",105.147489659196,-0.43018054248702,0.230271205631534,0.0218764876773024,0.132173983978734
"STK11IP",44.9689952063295,0.584148421341753,0.389318872420743,0.0218680568331726,0.132173983978734
"LINC01564",20.991532655454,-0.705134079620071,0.640089325852615,0.0219073737535737,0.132303540371259
"CSTF3",99.2635682601594,0.444716900918712,0.240339318650749,0.0219486336019089,0.132438546682319
"HERC2P9",42.3678880287675,0.57196723438898,0.366632948994288,0.0219455049758559,0.132438546682319
"SARS1",608.333263918868,0.375578040684977,0.189499490213441,0.0219650637662012,0.132480632125805
"EIF3E",1323.42955908463,0.31404573335249,0.150555442272046,0.0219916612339313,0.132583978291141
"C15orf61",225.225933453167,0.530210217186915,0.319323059422047,0.0220276441039739,0.132743794211088
"EXOSC9",118.091610606042,0.466721853795449,0.258472654678374,0.0221250101572325,0.133273223264396
"PPARA",149.549289625381,-0.41612918144147,0.219255086464033,0.0221488307912082,0.133359376113287
"AGTR1",11.8154478057416,-0.707636627264024,0.639731414250988,0.0221781850168356,0.133369005475267
"KIFC3",172.53575596419,0.569664304366723,0.367024500127512,0.022181998839723,0.133369005475267
"LRRK2",35.6967432005335,-0.578796521449431,0.382380472356779,0.0221885055858146,0.133369005475267
"TIMM10",277.665357181484,0.464876302394017,0.257293493818779,0.022168225746273,0.133369005475267
"ENSG00000289019",7.42151150077694,0.700304124386003,1.0963030789772,0.0222642263202973,0.133766755992146
"HGS",277.538860706942,0.392096658549372,0.201114145851645,0.0223340809315566,0.134111151395776
"POGLUT1",48.7678966107117,0.506836632522663,0.294637654091315,0.0223406914108729,0.134111151395776
"ATOSB",82.5277048308726,0.426717351034094,0.227373014581303,0.0224184443087234,0.134520266899153
"ZNHIT2",84.9115517601469,-0.498730972716464,0.289656842190384,0.0224396514315881,0.134589878513691
"RGS3",289.590460019831,0.381464962552397,0.194742587461515,0.0224838586448159,0.134797322838047
"PIK3R2",234.235052748839,-0.414344261331958,0.217756936915925,0.0225230897281936,0.134918446922068
"TMEM158",54.7362298140566,-0.605576850939591,0.423942553988687,0.0225233207730153,0.134918446922068
"MRPL15",943.018863136241,0.539105315389702,0.332824088222951,0.0226022075686658,0.135333132583152
"PDK3",55.899690375721,-0.547585101145073,0.341075870413747,0.0227158658949352,0.135939813346998
"USP2",166.06027615354,0.605494230234885,0.422399719214631,0.0227229350409442,0.135939813346998
"AAAS",145.307024669901,0.388300445147266,0.198804855932059,0.0227539402998382,0.13595115460172
"ACKR2",22.4758195903562,-0.612610640584133,0.441242961671179,0.022745429117446,0.13595115460172
"HNF1A",52.202129346661,-0.524505019174516,0.321673128352348,0.0227404070228824,0.13595115460172
"HLA-DRB6",12.8128947418594,-0.66284595551596,0.796059795222519,0.0227786737373625,0.136040919750292
"ATP11B",127.910771707776,-0.426535929242106,0.229529713830174,0.02283784095945,0.136336169443057
"ZNF17",25.2207625300271,0.594236937223453,0.399640209907311,0.0228732662996529,0.136489494942264
"MAD2L1BP",179.717159123542,0.446087436577745,0.244258612553183,0.0229208619454079,0.136715281701622
"HSPA9",1734.24125959437,0.53108345960875,0.327048202186367,0.0229348525454331,0.136740518729388
"SERPINH1",191.175001496541,0.494194489876783,0.286468282468646,0.0229524652367225,0.13678732047287
"DLC1",76.730500610569,-0.512763016828517,0.308054265952668,0.022971679415247,0.136843622571014
"EDEM1",144.326012289679,-0.372324699222268,0.189827133923737,0.0230005425337087,0.13695733167862
"BBC3",335.54462917521,0.375864570940143,0.191850663438347,0.0230209915453845,0.137020863441964
"ELL2",619.340439856621,-0.396347699250676,0.204844754758449,0.023110367923424,0.13710033159718
"ERMARD",90.5106673090602,0.430494678213181,0.232522443905369,0.0230725439338413,0.13710033159718
"GDF15",4324.74481584342,0.456071795966844,0.252044388318767,0.0230733364980518,0.13710033159718
"JPH2",117.138999537514,0.620658885584526,0.457100770005615,0.0231397620839392,0.13710033159718
"NDUFB7",1444.66434494579,0.499390367485,0.295488765064875,0.0231046403274752,0.13710033159718
"NOB1",206.819363712117,0.384825062341878,0.197654113500827,0.0231030059806266,0.13710033159718
"PA2G4",727.53361281875,0.380417896410504,0.194856016758561,0.0231359091374554,0.13710033159718
"POLR3D",78.6669769790284,0.452429660215632,0.249019446706399,0.0231023483715087,0.13710033159718
"PRR34-AS1",139.686057690486,0.511255919168061,0.303134460691191,0.0231042398845131,0.13710033159718
"SHMT2",688.640355424569,-0.405538187525088,0.213070640190145,0.0231340126046214,0.13710033159718
"TFPI2",216.737872094851,0.63205762196445,0.481983528167471,0.0231419801746722,0.13710033159718
"PTPRK",114.625827194133,-0.418890150595045,0.222652329079809,0.0231776535153026,0.137253636264964
"PDE3B",29.1072393964363,-0.628995043547789,0.474632935832472,0.023218556695852,0.137437768426524
"CCND2",50.3070325821224,-0.492510006039819,0.286335476361585,0.0232499606663388,0.137524924409267
"RIOK3",301.45269277158,0.314800523923802,0.153300289872498,0.0232529117069128,0.137524924409267
"ENSG00000260077",28.744354585477,0.576967286199348,0.385546359906553,0.0232877436700363,0.137614751818169
"UTP11",184.68179250634,0.340438596139371,0.168743940091159,0.0232864968285877,0.137614751818169
"COX5A",3844.44392063104,0.520032486049511,0.316257310580667,0.0233226545511062,0.137750806912015
"KANSL3",120.820002992195,0.426174336825283,0.228419234321876,0.0233304307188788,0.137750806912015
"CHTF18",40.3780727472537,0.695764553844945,0.626949731013032,0.0233540543247545,0.137774170587004
"TCAF1",340.699484854048,-0.452856129093216,0.251696057394615,0.0233523873758702,0.137774170587004
"EGFL7",91.1213061254705,-0.535186583192222,0.334614710941089,0.0233977396310327,0.137973792075084
"C7orf50",650.541692717954,0.4457421190393,0.245644456620199,0.023451665220317,0.138187507989232
"LBHD1",58.4440152663408,0.655325672824682,0.544068710119927,0.0234537073726639,0.138187507989232
"CCDC198",20.8755712852093,-0.658673027570242,0.549889695382622,0.0234741718753171,0.138249946256859
"ENSG00000234710",19.2076564126549,0.680021411207821,0.565806145837152,0.0235119395411823,0.1383241768897
"GRK5",10.0621527085692,-0.671411108581202,0.77188465463481,0.0234985791643787,0.1383241768897
"ZHX2",28.7461394413731,-0.614931260645107,0.459973662495254,0.0235163935016248,0.1383241768897
"ANKRD20A2P",17.1011203776169,0.664370224582835,0.539582534303981,0.0235476464931437,0.138352276575867
"CNKSR2",19.0373391115704,-0.642091802999689,0.508169463155108,0.0235705434434798,0.138352276575867
"MRPS30",267.47703037012,0.451313331799383,0.250666216019097,0.0235645051207033,0.138352276575867
"ODC1",1258.07069005332,0.329517876442734,0.162564014327024,0.023555319996082,0.138352276575867
"RPS6",9220.51209635739,0.293089961973182,0.139950636621355,0.0235548556454544,0.138352276575867
"ATP5F1A",5753.9079436787,0.450172297506898,0.248711457134821,0.0235854083505282,0.138381556281093
"COG3",107.774894805959,-0.44533921161814,0.247304890233673,0.0236369572058627,0.138625955383567
"TTC23",67.283975786549,-0.461179760912463,0.259806353051037,0.0236533370928878,0.138663977409393
"ATXN1",38.1926040124663,-0.550696282663434,0.350143070949197,0.0236800997015053,0.138704798042555
"TFRC",764.861251596022,-0.417946719881013,0.224668509063506,0.023673658535201,0.138704798042555
"HACD1",325.05468972167,0.389363076017906,0.202357377196531,0.0236953931446858,0.138736378332717
"WASH2P",265.266254668538,0.373307233178444,0.191546671066354,0.0237055001623491,0.138737578435536
"ZNF496-DT",378.185287628435,0.476417967963276,0.273269569695257,0.0237289192366249,0.138816654456932
"CDCA7",15.3034885104479,0.702084705410192,0.754022549847085,0.0237658174504077,0.138916507424974
"UHRF1",30.6127533070429,0.688942932859884,0.792297816975689,0.0237609622166912,0.138916507424974
