"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"DDX18",153.603195140718,0.103476542609597,0.235282146137878,0.618795628079437,0.80778398816929
"RNF111",53.8187903488609,-0.104517918927862,0.243601924949038,0.618746447988088,0.80778398816929
"FOXK1",84.6267791916307,0.0992967349762225,0.224408568022788,0.618960663913762,0.807848892603234
"UBE3B",133.197080759734,-0.086428115045098,0.194589469554194,0.618942009071467,0.807848892603234
"ALX1",43.5754883700686,-0.116788176065704,0.295476196762455,0.619241726490288,0.808078092505629
"JMJD6",163.23102754583,-0.0904130660392155,0.200160165357806,0.619251622242019,0.808078092505629
"AKAP1-DT",38.3705438004874,0.117044465914486,0.28706292415701,0.619498347354326,0.808324766695983
"FOXN2",51.8298739103834,-0.109725668506392,0.264321921854146,0.619600516302749,0.808341261501548
"TRPC4AP",229.562411252629,-0.0898164363437793,0.199989727468726,0.619626375599645,0.808341261501548
"CCDC146",7.68331836595454,-0.10779403615262,0.435549166090648,0.619903768563026,0.808627846693656
"ANKRD13D",64.0885275048336,-0.102964731317055,0.247625593792967,0.619983353312865,0.808656373418968
"CISD1",806.81492642263,-0.107673060716395,0.251527363088519,0.620081501537024,0.808709105281136
"KAT6B",30.6684117921893,-0.121743556433342,0.332833897111887,0.62028928277261,0.808904797182338
"ENSG00000261884",8.27618973356883,0.108037744659601,0.429789675669548,0.620660676435524,0.809044069878931
"ENSG00000290890",7.05018877108966,-0.111235936448745,0.428948449312612,0.62049040362062,0.809044069878931
"ING3",55.7008844200395,0.103046262781812,0.236825611226134,0.62068479816777,0.809044069878931
"SETD2",76.8943463192097,-0.0992457143955157,0.227674066240867,0.620668795011199,0.809044069878931
"VEGFB",188.928066434738,0.12068016014699,0.313889741631164,0.620562446508456,0.809044069878931
"ABHD8",127.892268724584,-0.102446971923984,0.235422031433031,0.620910316203707,0.809086004057995
"KANTR",19.160356864852,0.120634752082071,0.317865342884322,0.620858399784232,0.809086004057995
"SCAMP4",87.7580685169093,-0.104030368307928,0.242527536396105,0.620947955294813,0.809086004057995
"SURF6",121.957772711649,0.0958061131120397,0.214806438118306,0.620805457547339,0.809086004057995
"SKIC3",192.565972921536,-0.0925737441433728,0.207511948873377,0.621170784956173,0.809301084993579
"ERICH2",136.600492461393,0.109111436082137,0.257940787874616,0.621419324430297,0.80950706514647
"PSMC2",791.541395328892,0.0711443802517669,0.150865693937463,0.62144443599425,0.80950706514647
"ENSG00000290851",5.06718646424023,-0.104681534745112,0.440494854812586,0.62157031041979,0.809526930469651
"KTI12",56.914275221373,-0.101670557010935,0.235282711998067,0.621575242166334,0.809526930469651
"MPHOSPH9",54.3394371657647,0.117212842176785,0.298974676517583,0.622046238607128,0.809989762929783
"VAMP1",5.83302065032502,0.102100368363191,0.443583024577613,0.622037830108563,0.809989762929783
"SPEN-AS1",44.5434031554806,-0.110091963828103,0.269656346013255,0.622286239995755,0.810226977844116
"HIPK1",88.3235605137527,-0.104285663970418,0.246603327976326,0.622790114526436,0.810644826225225
"KCNH5",7.79551580853489,-0.117175930856774,0.405582798626434,0.62278665897759,0.810644826225225
"SHLD2P1",8.3068002882416,-0.112624602386397,0.418294437796562,0.622838594983552,0.810644826225225
"TTC31",52.8258195339439,0.104546908640627,0.244551451499404,0.622703066551159,0.810644826225225
"SH2D4A",64.2360785303954,-0.118035084204775,0.311899847908587,0.623098989762775,0.810908410325677
"RBM15B",182.198617864007,-0.0975078884508873,0.224025247161263,0.623214139388876,0.81098293925676
"ENSG00000279069",9.11664722639886,0.121347895323068,0.393186512397815,0.623373832914782,0.811040094063423
"MAP3K2",121.410386184467,-0.101411095908736,0.236250654099026,0.623318178473118,0.811040094063423
"ENSG00000251615",7.53916263748873,-0.107607020038649,0.43077887020431,0.623616248702873,0.811280154185325
"RER1",741.903851375828,0.0643362084733079,0.135705223840303,0.623762558122125,0.811319829358438
"SP2",34.9258039829432,0.111395356442757,0.270390203962066,0.623739602692183,0.811319829358438
"BCAR3",135.301864857955,-0.0903929532233007,0.203441284578997,0.623821461132255,0.811321126141652
"FGFR1OP2",62.0378788838066,0.100502484269875,0.23245880834755,0.623884358829436,0.81132761755701
"TNKS2-DT",8.80318041968016,0.117473272646699,0.399747000868573,0.624142968657574,0.811588597110094
"PMEPA1",78.2782839261769,0.121702455619332,0.375687781775715,0.624207598518856,0.811597314666638
"PSME4",103.484668876899,0.0932998416984715,0.211079434853772,0.624293719674054,0.811633971082228
"PCDH10",8.54980032034256,-0.112022233517747,0.42494685838062,0.624899183058944,0.812345746320177
"DLD",1010.42179164315,0.0913640127963789,0.208317032845118,0.625192013523827,0.812501409886695
"ENSG00000289230",9.86971184807298,-0.1169840609054,0.40215700043148,0.625246311279582,0.812501409886695
"GBF1",184.092758621168,-0.088365363081054,0.199002322225092,0.625284919772133,0.812501409886695
"IFT172",34.5383438455058,-0.114613854225226,0.300558345861279,0.625313636900407,0.812501409886695
"SPAST",39.9516098207145,-0.112359561006848,0.279461794126423,0.625152067922119,0.812501409886695
"ZNF248",23.5128000005997,-0.118779724682736,0.326066096200755,0.625366869189788,0.812501409886695
"MECP2",80.7526767016507,-0.101836012498655,0.240286298549218,0.625497346626388,0.812520241385345
"TMEM30A-DT",9.14856805036086,0.120328916504552,0.394269099534938,0.625481271205768,0.812520241385345
"FAM86B3P",8.10874962665548,0.118258372674127,0.403679621974542,0.625779900763234,0.812811920792961
"RHPN2",74.0587900105796,-0.0992571268321217,0.232481552898842,0.626434026167275,0.813586127236716
"DNPH1",841.815986686116,-0.0809025531956654,0.179498478394213,0.626571772647234,0.813627128365002
"RGS5",12.1615514591886,-0.119665955058246,0.384098386735957,0.626581736853784,0.813627128365002
"TIMM17B",339.742991268307,0.0786091268986058,0.171834197106655,0.626714181955127,0.813648295345931
"ZCCHC4",25.7395249287314,0.118287851564605,0.311445142627704,0.626706782868016,0.813648295345931
"ST3GAL5",76.8634523020327,-0.0883579274012098,0.206550278262619,0.626773264191685,0.813649606651505
"LINC01611",14.0709399874036,0.121655998617577,0.375693425714822,0.627028178811434,0.813770361411792
"SLC35E1",134.195272858078,0.0832382941015473,0.184529415443164,0.627040526857591,0.813770361411792
"ZFYVE27",57.6664647049876,-0.104889743514851,0.252670178173673,0.626941880200457,0.813770361411792
"EIF2B1",223.745726256812,0.0836980709251128,0.184669537990385,0.627128964690442,0.813809754957654
"SNTB2",58.096176743746,0.109839276020773,0.267909154006429,0.627273074554491,0.813921378735227
"ORAI1",173.10182866181,0.0930689806840168,0.214202456842069,0.627447801788113,0.814018770244558
"OSGEPL1",38.60630641005,0.113421568557418,0.282519494218537,0.627464329358449,0.814018770244558
"LINC01807",58.3576595828711,0.119282933794712,0.313494993188653,0.62760960990204,0.814131862266224
"AZI2",188.478197961412,0.0939521261420228,0.214166902566879,0.627756747406867,0.814247341966082
"HDGFL2",139.378406042531,-0.0850057031221318,0.192443983114772,0.628042787601321,0.814443468085382
"NFRKB",53.9419443171513,0.110224515693877,0.27381519774958,0.62808234049408,0.814443468085382
"NIBAN3",7.41630451865682,0.11065300733551,0.420154487400499,0.627979390725023,0.814443468085382
"OR7C1",12.4300993503752,0.119901723923597,0.383475911348211,0.62841993421691,0.814805820684169
"ATG3",419.899792671447,0.0845151656017531,0.188598279081929,0.628610209022886,0.814853397657935
"DLG3",12.3245094344368,0.118353214079279,0.376962802240438,0.628689260486923,0.814853397657935
"ENSG00000292994",7.03004226291423,0.113907590672832,0.413602317962528,0.628639685136768,0.814853397657935
"LNCRNA-IUR",9.47601623775549,-0.114545309883396,0.410878670138828,0.628579280547174,0.814853397657935
"AGAP6",22.8446552983931,0.119731635718399,0.384570373734788,0.628895872910384,0.815022124423972
"ENSG00000291208",19.6350326500575,0.119512470473194,0.360033411274479,0.629020196092398,0.815022124423972
"FBXO46",29.5582808730304,0.11763637358932,0.308603396296251,0.629043413946525,0.815022124423972
"PHC3",56.114728186446,0.105001454362847,0.251616105205803,0.62907236569052,0.815022124423972
"RBM4",399.669104134524,-0.0813006715620085,0.177699836240824,0.629110290175238,0.815022124423972
"RCAN1",243.87808766409,-0.0797031680774018,0.178340689992912,0.629405467494877,0.81532914248065
"PLEKHA8P1",10.3918476559635,0.117097118863731,0.392648101962864,0.629560322300278,0.815337222262966
"RNF227",17.1260222866577,0.120900970288875,0.362934171856178,0.629475852176981,0.815337222262966
"TXNDC17",1073.30048561707,0.0843128035799738,0.188193354355586,0.629586282753767,0.815337222262966
"COA1",385.818614842154,-0.0762871032534526,0.171947752434961,0.62973559218656,0.815379852335818
"EMC2",234.601191833888,-0.0838891173906628,0.189261594606086,0.629703707025615,0.815379852335818
"ENSG00000290596",7.70579079535842,-0.112209757932219,0.415888898039868,0.629847750645031,0.815449716714797
"RRP8",111.341969231018,0.0899561057725956,0.205249699061359,0.630104595772844,0.815706873452214
"ENSG00000290523",36.2217856263496,0.12070260399912,0.341608399843244,0.630281971611497,0.815861114583212
"ZBTB5",44.0347435732065,0.105132877439286,0.256300784959121,0.630351617252182,0.815875890006496
"PPP1R12A-AS1",9.95057997889633,-0.116353677842924,0.383843642824494,0.63045787041954,0.815938040130073
"TRIML1",9.66998302890399,-0.118348476666887,0.38123663608883,0.630625405041513,0.816079481854312
"ARMC8",156.633278427669,0.080506218136839,0.179487942944348,0.63085937454782,0.81623147998795
"NDUFAB1",1284.80812798464,-0.102990993853548,0.250924273099503,0.630841724664434,0.81623147998795
"CCNT2",74.0363947311311,0.0936884148652708,0.217214030063903,0.631274695539368,0.816260130821566
"ENSG00000266573",12.3960406543904,-0.11874214222923,0.383982372838993,0.631108356272279,0.816260130821566
"IL15",22.8698296024111,-0.115505218943046,0.310557666926678,0.631445426463349,0.816260130821566
"METRN",821.631663766493,-0.0683198750891272,0.149997150276608,0.63134091385291,0.816260130821566
"PACSIN2",283.865380941753,-0.071265999579793,0.157344749763691,0.631518162331874,0.816260130821566
"PDE4A",16.3086219073222,-0.118528152311063,0.343973523828807,0.631319676439792,0.816260130821566
"PTCD1",96.3279528819211,0.0993298087008734,0.236408710965275,0.631253387280791,0.816260130821566
"SPATA2L",44.6038410147274,-0.112230174538439,0.290261170060918,0.631522362294324,0.816260130821566
"TAF5L",60.0613200876267,0.112826373814602,0.290723384233992,0.631404768941446,0.816260130821566
"ZBED1",130.43370323939,-0.0875358489228036,0.201044105701147,0.631188744880467,0.816260130821566
"ZBTB1",141.59174248241,0.0997227729339848,0.236093583433616,0.631295148375892,0.816260130821566
"EXOC8",41.6575520457162,-0.108763108068344,0.27386594787332,0.6317313236477,0.816434556776355
"HNRNPUL2",155.982899970351,0.108105728552675,0.269239760623367,0.631773853727018,0.816434556776355
"MFSD14CP",45.9737341976915,0.11558060561547,0.302141703171931,0.631985728420448,0.816633038909794
"THTPA",67.1021618735639,-0.0988704059301107,0.237189711900577,0.632070027118971,0.816666649756908
"MBD3",271.142057993123,0.0924252391539213,0.214061172398929,0.63222134723768,0.816786841507343
"PPIP5K1",34.4585584163088,0.115608788301628,0.305573016051037,0.632473521716005,0.817037296031988
"DDX10",52.9759142606974,-0.0987497611907015,0.237045814111993,0.632653586274888,0.817084107750832
"ENSG00000287357",6.35786908434296,0.109359409748806,0.428641877879226,0.632662978612593,0.817084107750832
"LINC01853",13.6698486678143,0.0929290635412113,0.452083419113142,0.632684710940602,0.817084107750832
"NDUFA6",2038.08987926449,-0.10680054802647,0.26962979272697,0.632862531348884,0.817163111854134
"ZNF514",32.5143065751722,-0.113806286123389,0.299118332019288,0.632828965580545,0.817163111854134
"TMEM123",847.378816023542,-0.0862940236591156,0.196906721640856,0.633043030190933,0.817320852930812
"TMEM101",183.005989531302,-0.0801429642417173,0.18132662445582,0.633370121462422,0.817667812753155
"ZNF605",22.0878801003852,-0.116379149320259,0.326589336142255,0.633527820845748,0.817796047343816
"PCDHGA4",6.48756552736471,-0.0892947832141359,0.455001614599105,0.633652588181011,0.817881751543449
"NDUFC1",1484.14101696847,-0.0949141146256375,0.225887476306337,0.633723027529228,0.817897323020635
"EML4",75.1481609979002,-0.100426344649761,0.246108560502308,0.634006834325609,0.81799275214995
"FOCAD",74.0552846378482,-0.0957628906495106,0.226765070803515,0.63396829770988,0.81799275214995
"SNN",79.9340833827658,-0.0930470385765709,0.220109991968378,0.634079736477083,0.81799275214995
"ZBTB45",82.6272151070356,0.0989333666452044,0.237158573519485,0.634147260998698,0.81799275214995
"ZBTB48",48.0064753033761,-0.104880389614271,0.262059567633066,0.633922179054102,0.81799275214995
"ZNF274",30.8191699101507,0.110053807741006,0.279390835449699,0.634098471302269,0.81799275214995
"CHKB-DT",23.5415967874009,0.116151666534274,0.320434031500666,0.63422762098331,0.818002039423156
"GTF3C2",168.290050481255,-0.0808144667296155,0.18470677237806,0.634271226628589,0.818002039423156
"RAD51-AS1",19.1724786373235,0.117902184934148,0.352384499400407,0.634455710054015,0.818043264974856
"YAE1",119.811329902282,-0.0937954834011339,0.221354302464315,0.634478349902346,0.818043264974856
"YY1",357.960128415204,0.0644789509584296,0.13898407032528,0.634362991286311,0.818043264974856
"PPP4R3B-DT",10.1370765874234,0.117717264878025,0.39133828094795,0.634623717831591,0.818155402147444
"HPF1",95.7480302976926,0.0889687998283103,0.199232195668565,0.634750479752239,0.818243534070165
"FNBP1",48.1245222725229,0.109971841420976,0.278409002443059,0.635016908048345,0.818366578238844
"TIMMDC1",646.641352840524,-0.0844550264617746,0.194655470246848,0.635021157562823,0.818366578238844
"UTP25",54.7767676821009,0.103628158165176,0.255075851034776,0.635005108860132,0.818366578238844
"FRG1-DT",20.4434718792998,0.117765545858131,0.348994102483551,0.635121495215743,0.818420607878946
"ENSG00000248367",11.860579389577,-0.106069611172644,0.421702118454808,0.635326451521083,0.818457106814325
"GEMIN7-AS1",7.57450183407651,-0.109084099947684,0.411502076025915,0.635291211525387,0.818457106814325
"HTR7P1",9.47302629678792,0.112638598251758,0.403658332023465,0.63543920828018,0.818457106814325
"MYO1F",8.00142582350136,-0.112538422730175,0.409068463622013,0.635269930356756,0.818457106814325
"ZSCAN21",40.2197884827171,-0.106242964878233,0.267079352778587,0.63544189621913,0.818457106814325
"GPR63",15.0551585592804,0.118934947468922,0.342829930982683,0.635640131710522,0.81863718038387
"ENSG00000291159",16.4762515602254,0.116173895676667,0.367161221104773,0.636011809730553,0.819040575931505
"ACTR8",65.0818995816934,0.0993769350651376,0.241081623304154,0.636257716205216,0.819206658863378
"BACE1",178.816912837903,0.0901657790585837,0.210070741808546,0.636253140208024,0.819206658863378
"ENSG00000275512",11.6841691507029,-0.116152811187678,0.376555183218968,0.636381752754525,0.81929107211648
"EMB",124.032217264551,0.104456398768553,0.25792255830567,0.6366289600538,0.819320243077493
"HDDC2",624.716357918208,-0.0944781458038837,0.223203907618226,0.636657131959413,0.819320243077493
"MTFMT",122.222562707153,-0.097860105408913,0.237591149609147,0.636713123611492,0.819320243077493
"PHPT1",1768.15485735249,0.0861911473678094,0.198809173442052,0.636755272776449,0.819320243077493
"PLEKHA2",76.3931095440235,-0.0955037843599811,0.229773096665704,0.636727102954291,0.819320243077493
"UROD",593.941932799263,0.0698775163869021,0.152666011320102,0.636525167964548,0.819320243077493
"TIMM44",310.941946628994,-0.103513305098856,0.259906361385788,0.636878398794065,0.819403420156441
"EPC2",81.9865784972593,-0.0908321637399693,0.215021192804568,0.637065208234596,0.819568509096954
"ARL8A",162.843717304548,-0.0756694312160044,0.171494436048561,0.637151723504361,0.819604553619134
"ENSG00000269604",44.8109512401833,-0.116198080957655,0.329861909139702,0.637468746748482,0.819932305762794
"RNF167",688.736372773188,-0.0697012794734143,0.155806842726927,0.637523555704794,0.819932305762794
"ERLIN2",158.452876555502,0.0981049119183271,0.226661242019719,0.637626401981722,0.819973302523687
"FLRT2",27.5187584197774,-0.109462498709893,0.287970454806349,0.637685103220616,0.819973302523687
"MGAT1",425.473041684237,0.0794701091120064,0.180699425729108,0.637731002612278,0.819973302523687
"HSD17B7P2",11.4857642732994,0.116856265202696,0.368229324139543,0.637954892543994,0.82018590561882
"PCF11",107.617790656824,-0.0912227413054637,0.217789752580387,0.63802533034108,0.820201202257902
"DNAH5",18.6587333518559,-0.117003303130698,0.34580228680896,0.638090049730571,0.820209145575691
"CSRP2",117.562158831459,0.0990306733167076,0.240561866699147,0.638168434837042,0.820217209553107
"DNAJC27-AS1",21.4255814147129,0.119051656389989,0.356044765304876,0.638271946025089,0.820217209553107
"UBE2D1",184.758208866758,0.0870753340086874,0.202775187268852,0.638260280521443,0.820217209553107
"HAX1",560.268593191586,-0.0777969248520448,0.178640897491215,0.638557316831818,0.820343607203834
"NKAP",82.8670774207257,0.102866527380052,0.255346905013562,0.638558665334003,0.820343607203834
"SNHG29",2863.78515333305,0.0614623970329028,0.133091078546114,0.638604505300993,0.820343607203834
"TBCA",1201.86934004015,0.0867369426178669,0.201379732210976,0.638440645255638,0.820343607203834
"CSKMT",22.050067234305,0.117731657287755,0.360770246592071,0.639297609575779,0.820971860268339
"LARP4B",93.9405954477108,0.0904620019322494,0.213935080519192,0.639354488016902,0.820971860268339
"PAXBP1",72.254804842227,0.104041353949996,0.2626558550175,0.639386549086297,0.820971860268339
"SPRY2",134.949198026171,-0.102860951662979,0.259724021495675,0.639285752004756,0.820971860268339
"UBL4A",273.183914958511,-0.0924771019904202,0.222860358278768,0.639316287471384,0.820971860268339
"SNX24",113.446700604942,-0.0911183447528255,0.218083404549124,0.639473247364269,0.821007941796094
"NAGA",193.641710480228,0.0724910965253257,0.165069636910628,0.639647427769695,0.821156323115374
"LITAF",370.003092808107,0.0740305696449252,0.168568626749071,0.639777299501369,0.821247800578441
"CX3CL1",58.7838635843666,0.116571158523609,0.339747765518904,0.63990894609328,0.821341539365421
"LRRC37B",10.6267710432412,-0.113308857805317,0.395716583381296,0.639998481609336,0.821381215153285
"DPH1",202.306741183659,0.0798113883072676,0.183133924227113,0.640227161112039,0.821599446266786
"B3GALT6",159.299819396807,0.0842772525393253,0.198832394537389,0.64038362283513,0.82164971973837
"TNIP2",133.955586373187,-0.088028187595393,0.209456327620111,0.64033125819508,0.82164971973837
"ENSG00000257526",7.26770017446226,0.0896856985346415,0.45419426605372,0.640720096233641,0.821942884541044
"TNNI1",16.9962195384457,-0.114283793314581,0.368635676958423,0.640729440079743,0.821942884541044
"CACHD1",7.35767362603412,-0.112013988037909,0.403341515624954,0.64085882311944,0.822033596148171
"FOXC1",13.0912558129073,0.115412559216179,0.357987004109777,0.640934977134069,0.822056020196397
"TAT-AS1",8.5612176526817,0.114962159360317,0.382707766918785,0.641003549585482,0.822068717001574
"CLPP",350.715868287079,0.0776109051641744,0.178641989765396,0.641079075474118,0.82207021271601
"JRKL",41.4120436514712,0.104944291474344,0.267487687069678,0.641180178029587,0.82207021271601
"PSPC1",98.058529989646,-0.08960599702691,0.21536803988855,0.641239408662713,0.82207021271601
"UNK",67.5812619602565,0.095716690507585,0.231748677643769,0.641187091836323,0.82207021271601
"PLEKHM1",71.1262960626518,-0.096043983351168,0.234684061481003,0.641321808295073,0.822100627266447
"POLR2G",366.507009226985,0.0786247539200936,0.180917939335384,0.641482472831816,0.822231353659004
"C3orf33",40.5709266842699,-0.101142274886297,0.25595563184756,0.64164662002306,0.822366519680122
"CSNK2A1",244.953736635073,0.0708671950621274,0.160537795501435,0.641783477103413,0.822430121416145
"MUCL1",37.5521736813214,-0.105449474946831,0.27220536522493,0.64181364267819,0.822430121416145
"KLRD1",13.9157564730198,0.115749348807614,0.360609185933967,0.641964396178459,0.822442172787121
"OIP5-AS1",508.045462084973,-0.0826666266120463,0.196982732598988,0.641921670475226,0.822442172787121
"ZNF702P",24.3117030555651,-0.11075378208739,0.30579338747943,0.641999146654253,0.822442172787121
"PPP4R2",199.296950852269,0.0861656054523856,0.203545753082229,0.642210891036514,0.822490300803471
"PSCA",186.441950792632,-0.0916253065554815,0.446835957253201,0.642212824979657,0.822490300803471
"RAB3GAP2",95.9211008995558,-0.0877957340922445,0.210588910645284,0.642176066884363,0.822490300803471
"FIS1",1152.48401728463,-0.0792000534548397,0.185138712357149,0.642414749791543,0.82259724998287
"NFATC3",64.7336321071818,0.0932510485595389,0.225578492341732,0.642416964339378,0.82259724998287
"PGAM5",134.685749054118,0.0864266185641884,0.204824811088043,0.64247246496057,0.82259724998287
"UQCRQ",5240.9257459839,-0.0924025721257892,0.229672656047124,0.642595969034433,0.822671908031484
"ZNF213-AS1",26.4011874511554,-0.109811037111731,0.296041035504696,0.642706923511,0.822671908031484
"ZNF664",277.90788033484,-0.0951926784471706,0.23560406112396,0.642703667929871,0.822671908031484
"COPS2",322.371858783891,0.0770969299892759,0.177387458688389,0.642952209597321,0.822766414072952
"TAF12-DT",7.74432051736188,0.111367820244824,0.406198316720196,0.642919788098,0.822766414072952
"TWNK",56.6094784014858,-0.0988486635279456,0.248008831369199,0.64295692439403,0.822766414072952
"E4F1",81.0430549481336,0.099980839000513,0.249901439016426,0.643145925245859,0.822857963530247
"LINC00506",12.6575719592941,-0.113306245231869,0.37734215907352,0.643140564061749,0.822857963530247
"BABAM1",284.829493744015,0.0800817398062434,0.186394909725979,0.643305768559967,0.822987319511842
"ZNF778-DT",23.6841265287377,0.115910188632338,0.368609116424761,0.643439205234763,0.823082872687324
"KMT2D",48.6835973851269,-0.106114220967824,0.277204636647101,0.643587910603674,0.823129872526628
"ZG16B",49.5644485728355,0.1112306973927,0.304900590948244,0.643593444688403,0.823129872526628
"GK5",58.3995472432426,0.111963385446361,0.310027303449705,0.643712651443432,0.823207188697875
"CRYZL1",115.209989757014,0.0817955360720654,0.190714276770806,0.644047069081686,0.823438270445057
"FAM98A",145.333625720317,-0.0771250747375594,0.17974921566818,0.644100724588806,0.823438270445057
"LINC00853",10.7394464806393,-0.112340777123707,0.395328901509193,0.644037826582948,0.823438270445057
"MAP3K14-AS1",10.8612795528595,0.113670478271121,0.377196820544975,0.644128430809923,0.823438270445057
"FAM168B",293.41316692244,-0.0698451728352902,0.152258788140905,0.644219379246237,0.823479401753401
"HS1BP3-IT1",23.8303188832893,0.114935431176755,0.366488357244389,0.644409642147407,0.823647463613147
"RPL18P13",22.0062372291413,-0.1135522303985,0.334240315206427,0.644584308039779,0.823795561428929
"BSCL2",320.518389995011,-0.07846355707491,0.184460331751313,0.644894550929672,0.823966583355429
"RABEP1",143.766626356491,-0.0759873640042466,0.178036604642183,0.644891722177952,0.823966583355429
"SMUG1",193.044185845201,-0.0685803493368181,0.157586931127201,0.644863684023679,0.823966583355429
"ABHD14A",107.245861654261,0.0852176100303428,0.200000438103484,0.645116695345576,0.824119259147301
"PINX1",57.0668948795299,0.100330660086224,0.254436856253556,0.645131684699707,0.824119259147301
"CARS1",346.172721855826,-0.0896542999309157,0.22045551530715,0.645202058738556,0.824134018140751
"COPE",964.509940495678,-0.0644917015646273,0.147456156779799,0.645508799273148,0.824146925075868
"HYKK",31.6390079114826,-0.11381086288687,0.339236286800537,0.645535259684171,0.824146925075868
"PACRGL",53.0692308340901,0.0942811228491558,0.23244807091483,0.645541422072632,0.824146925075868
"YTHDC2",75.6201001636931,-0.0902504473378951,0.220150310785466,0.645442942661238,0.824146925075868
"YTHDF3",260.144933203387,-0.0676143481918533,0.156106833116653,0.645382583150838,0.824146925075868
"ZBTB40",35.7451079786382,-0.103122141212411,0.270112796218898,0.645565091906905,0.824146925075868
"COPZ1",666.181767755297,-0.0714520643953589,0.165827621333471,0.645846623091238,0.8244312168487
"SFXN4",466.027947624465,-0.10467839468725,0.281908754443273,0.645920306415095,0.824450160625116
"ATP5IF1",834.409031540983,0.0727251339683255,0.167907751955153,0.646116384366479,0.824625310745011
"MAGI3",26.210703327321,0.109636538520639,0.297313821703332,0.646195309107851,0.824650922298033
"CCDC28B",34.5612998037414,-0.110109608817404,0.307592387433275,0.646600065938398,0.824942043695401
"PAFAH1B1",328.3836914812,0.0720557161314628,0.169751248878696,0.646574640649589,0.824942043695401
"ZCCHC8",66.3639329495863,-0.093925741369622,0.234515847127177,0.646561856636088,0.824942043695401
"SMIM29",191.380173315778,0.102791570687262,0.265576520188706,0.646753236666853,0.825062332599406
"PPARG",81.3097758774705,-0.103802400914055,0.274938158456396,0.646963040450755,0.82525184153646
"ZNF571",8.52982835923228,-0.111371014481808,0.387510939036422,0.64701959027036,0.82525184153646
"SSR1",709.472943448804,0.073545097469576,0.170235199688697,0.647286112345109,0.825516632083317
"LINC01151",26.5161456441004,-0.11005103103347,0.31186170476744,0.647659181719986,0.825917247208403
"RGL3",15.7884664878841,0.111113203141579,0.401983225744402,0.647796449788478,0.826007369812068
"RNVU1-25",8.08243619727596,0.0997156755926406,0.43180972570189,0.647847761534853,0.826007369812068
"ENSG00000271147",21.1678463356189,-0.111035950606321,0.320769187510296,0.648017228885818,0.826148261503111
"SP2-DT",130.563283361954,0.0750333683493837,0.175362893554548,0.648172182584965,0.826270625984709
"GALNT1",511.639055538618,0.0954890424729147,0.237919608257238,0.648293129573727,0.826274450873964
"PHF1",99.0411618858477,0.102184045553321,0.267451203033188,0.648286079655675,0.826274450873964
"ARIH2OS",12.2430155584878,-0.112319125136168,0.387106941261281,0.648633787111499,0.826633435621176
"MT1E",9210.88889541624,-0.104110458039898,0.272523248482402,0.648940195360177,0.826778570607977
"NUDT9",221.66096507053,-0.0796473290609266,0.190396895416967,0.648983707054923,0.826778570607977
"PARG",49.4759116764267,0.0982353569407904,0.250805928719708,0.648927309417918,0.826778570607977
"RAB3IP",83.2442837535328,-0.0927145488543565,0.231889318566093,0.648857972869814,0.826778570607977
"ABHD14A-ACY1",62.6122529246729,-0.111872593300032,0.357298630517054,0.649230541848304,0.827007498581039
"ENSG00000289440",14.6488642285233,0.112797842897937,0.385751072242161,0.649446524447139,0.827007498581039
"SLC22A15",22.5959970643868,-0.110117014957598,0.314507421946725,0.649408130987644,0.827007498581039
"TRAF3",42.7783308264962,-0.105364313870907,0.287298878734674,0.649458533073098,0.827007498581039
"UBE2B",478.995596218099,-0.0852927559790368,0.190623464966935,0.649326563966013,0.827007498581039
"FERMT2",119.918356510727,0.0856788104452501,0.210449761244452,0.649585914952035,0.827054887242258
"USP3",86.0915382113029,-0.0842579733744954,0.204543757089801,0.649613805874031,0.827054887242258
"DMAC2",227.582145942391,-0.0788074108968624,0.189544977520017,0.649772619326726,0.82714434168354
"GCNT3",161.999549942385,0.0873018309722589,0.215461908007039,0.649802138955872,0.82714434168354
"RPRD2",73.86029152023,-0.0900988739275268,0.223809049219585,0.64999857028464,0.82731921950019
"MECOM",44.0752915990433,0.103595008891277,0.275430676123964,0.650067961397689,0.827332383244892
"ENSG00000270175",15.4000659447224,-0.109168824425206,0.394920320227927,0.65023417142336,0.827468753479809
"ENSG00000288829",7.05774703348736,-0.100071436559546,0.429455856947868,0.650686495197263,0.827969165762315
"ATG101",227.163303160474,-0.0825649000179088,0.201737898812233,0.65132306421624,0.828459817998288
"CDC34",277.259453012304,-0.0737508954772515,0.175935174691963,0.651485994911508,0.828459817998288
"ENSG00000278376",9.72902597679191,-0.109610162076709,0.390575607379445,0.651413209619703,0.828459817998288
"GM2A",238.517355568606,-0.0951891903861234,0.244375342847276,0.651477352291105,0.828459817998288
"NFIB",63.8740974131643,-0.0916875293844503,0.231748588451225,0.65137122393851,0.828459817998288
"PSMB4",1366.30798416142,0.0692492781216978,0.161595435403325,0.651328478473637,0.828459817998288
"SOS1",128.925534791286,-0.104259941364507,0.283703889552699,0.651310186702243,0.828459817998288
"ANKHD1-EIF4EBP3",61.142660278639,0.102499187028571,0.270646834328091,0.65161974683337,0.828463934155909
"FBXL20",22.3546503837973,-0.11300510008167,0.356158705934156,0.651768555540274,0.828463934155909
"METTL22",54.2658295904138,0.100934752882903,0.263589232801146,0.651773978879373,0.828463934155909
