unique_reads	ambig_reads	total_reads
6	2	8
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	5	5
0	3	3
0	9	9
0	9	9
0	5	5
0	1	1
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
38	31	69
0	30	30
0	29	29
0	0	0
0	2	2
0	0	0
10	30	40
0	0	0
0	13	13
0	13	13
0	9	9
0	0	0
0	6	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	343	346
0	344	344
10	137	147
0	139	139
13	3	16
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
1	1	2
0	8	8
0	7	7
0	0	0
0	1	1
0	1	1
0	8	8
0	0	0
0	8	8
0	0	0
0	0	0
0	7	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	9	9
0	0	0
0	10	10
0	47	47
0	0	0
0	0	0
0	15	15
0	1	1
0	33	33
0	35	35
0	35	35
0	27	27
0	6	6
0	10	10
0	4	4
0	3	3
0	1	1
0	5	5
0	6	6
0	0	0
0	0	0
0	0	0
0	0	0
1	10	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	31	31
0	1	1
0	32	32
0	0	0
299	2	301
0	1	1
0	1	1
0	0	0
1	1	2
0	25	25
0	82	82
0	92	92
0	89	89
0	22	22
0	87	87
0	87	87
0	21	21
0	28	28
0	73	73
2	20	22
0	22	22
0	34	34
0	11	11
0	14	14
0	11	11
0	0	0
0	5	5
0	0	0
0	3	3
0	0	0
0	0	0
0	0	0
0	3	3
0	3	3
2	0	2
0	0	0
0	54	54
0	39	39
0	40	40
0	43	43
0	53	53
0	66	66
0	42	42
0	45	45
0	0	0
0	4	4
0	116	116
12	145	157
0	141	141
0	25	25
0	30	30
0	109	109
0	127	127
0	125	125
0	67	67
0	1	1
0	0	0
0	1	1
0	1	1
0	1	1
1	2	3
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	17	17
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	3	3
0	3	3
0	3	3
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	116	116
0	85	85
0	70	70
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	10	10
0	1	1
0	0	0
0	0	0
0	72	72
0	27	27
0	126	126
0	35	35
1	163	164
0	0	0
0	35	35
0	4	4
0	50	50
0	155	155
0	0	0
0	37	37
3	32	35
7	0	7
0	0	0
0	68	68
0	45	45
0	0	0
0	1	1
0	33	33
0	0	0
0	34	34
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	32	32
2	15	17
0	38	38
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
1402	3453	4855
10	3461	3471
27	3457	3484
0	1680	1680
0	72	72
0	3	3
0	5	5
6	0	6
5	1	6
100	117	217
0	0	0
0	1	1
4	116	120
0	3	3
0	2	2
0	1	1
0	0	0
110	276	386
0	0	0
1	276	277
0	15	15
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
58	0	58
0	128	128
27	130	157
1	84	85
0	76	76
1	80	81
0	119	119
0	106	106
0	0	0
